"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 05:00","2021","07","15","05:00","13.6","","8.7","","72","","0.0","","27","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 06:00","2021","07","15","06:00","12.6","","9.6","","82","","0.0","","25","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 07:00","2021","07","15","07:00","16.3","","12.7","","79","","0.0","","6","","3","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 08:00","2021","07","15","08:00","20.3","","11.9","","59","","0.0","","28","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 09:00","2021","07","15","09:00","22.3","","12.6","","54","","0.0","","29","","17","","","","","","25","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 10:00","2021","07","15","10:00","22.2","","13.1","","56","","0.0","","27","","17","","","","","","25","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 11:00","2021","07","15","11:00","23.6","","14.0","","55","","0.0","","28","","15","","","","","","27","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 12:00","2021","07","15","12:00","25.8","","13.8","","48","","0.0","","30","","15","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 13:00","2021","07","15","13:00","27.0","","14.5","","46","","0.0","","33","","13","","","","","","31","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 14:00","2021","07","15","14:00","27.9","","15.4","","47","","0.0","","32","","12","","","","","","32","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 15:00","2021","07","15","15:00","28.9","","15.8","","45","","0.0","","2","","11","","","","","","33","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 16:00","2021","07","15","16:00","28.5","","13.7","","41","","0.0","","3","","16","","","","","","32","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 17:00","2021","07","15","17:00","27.9","","14.5","","44","","0.0","","2","","14","","","","","","32","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 18:00","2021","07","15","18:00","26.1","","15.1","","50","","0.0","","2","","13","","","","","","30","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 19:00","2021","07","15","19:00","23.9","","16.3","","63","","0.0","","1","","15","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 20:00","2021","07","15","20:00","20.9","","15.4","","71","","0.0","","1","","16","","","","","","25","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 21:00","2021","07","15","21:00","19.7","","12.7","","64","","0.0","","36","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 22:00","2021","07","15","22:00","19.2","","11.7","","62","","0.0","","36","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-15 23:00","2021","07","15","23:00","18.6","","12.2","","66","","0.0","","1","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 00:00","2021","07","16","00:00","19.1","","10.9","","59","","0.0","","33","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 01:00","2021","07","16","01:00","18.4","","10.4","","60","","0.0","","6","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 02:00","2021","07","16","02:00","16.4","","10.6","","69","","0.0","","33","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 03:00","2021","07","16","03:00","16.4","","10.8","","70","","0.0","","35","","13","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 04:00","2021","07","16","04:00","16.0","","10.3","","69","","0.0","","35","","12","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 05:00","2021","07","16","05:00","14.2","","10.5","","78","","0.0","","34","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 06:00","2021","07","16","06:00","16.2","","11.5","","73","","0.0","","1","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 07:00","2021","07","16","07:00","17.4","","12.4","","72","","0.0","","3","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 08:00","2021","07","16","08:00","18.7","","12.3","","66","","0.0","","2","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 09:00","2021","07","16","09:00","20.0","","11.6","","58","","0.0","","4","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 10:00","2021","07","16","10:00","21.3","","12.3","","57","","0.0","","4","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 11:00","2021","07","16","11:00","21.9","","11.5","","52","","0.0","","6","","15","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 12:00","2021","07","16","12:00","22.4","","11.4","","50","","0.0","","6","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 13:00","2021","07","16","13:00","24.7","","10.8","","42","","0.0","","7","","22","","","","","","26","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 14:00","2021","07","16","14:00","25.6","","11.1","","40","","0.0","","7","","22","","","","","","27","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 15:00","2021","07","16","15:00","26.4","","10.6","","37","","0.0","","7","","21","","","","","","28","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 16:00","2021","07","16","16:00","27.5","","10.1","","34","","0.0","","10","","21","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 17:00","2021","07","16","17:00","27.0","","10.7","","36","","0.0","","9","","22","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 18:00","2021","07","16","18:00","25.9","","10.2","","37","","0.0","","8","","26","","","","","","27","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 19:00","2021","07","16","19:00","24.1","","10.1","","41","","0.0","","7","","25","","","","","","25","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 20:00","2021","07","16","20:00","21.8","","8.6","","43","","0.0","","8","","20","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 21:00","2021","07","16","21:00","19.9","","7.5","","45","","0.0","","7","","22","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 22:00","2021","07","16","22:00","18.3","","7.8","","50","","0.0","","6","","20","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-16 23:00","2021","07","16","23:00","16.8","","8.5","","58","","0.0","","6","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 00:00","2021","07","17","00:00","13.3","","8.8","","74","","0.0","","8","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 01:00","2021","07","17","01:00","12.8","","9.1","","78","","0.0","","5","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 02:00","2021","07","17","02:00","12.1","","8.9","","81","","0.0","","5","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 03:00","2021","07","17","03:00","12.9","","9.3","","79","","0.0","","32","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 04:00","2021","07","17","04:00","11.5","","9.5","","88","","0.0","","36","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 05:00","2021","07","17","05:00","11.7","","10.1","","90","","0.0","","35","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 06:00","2021","07","17","06:00","12.6","","11.1","","90","","0.0","","35","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 07:00","2021","07","17","07:00","14.1","","11.6","","85","","0.0","","36","","15","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 08:00","2021","07","17","08:00","14.1","","11.1","","82","","0.0","","33","","13","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 09:00","2021","07","17","09:00","14.8","","11.4","","81","","0.0","","32","","15","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 10:00","2021","07","17","10:00","14.6","","11.3","","81","","0.0","","32","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 11:00","2021","07","17","11:00","15.9","","11.7","","76","","0.0","","31","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 12:00","2021","07","17","12:00","17.4","","11.4","","68","","0.0","","33","","18","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 13:00","2021","07","17","13:00","18.0","","11.4","","66","","0.0","","35","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 14:00","2021","07","17","14:00","19.1","","11.9","","63","","0.0","","36","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 15:00","2021","07","17","15:00","19.9","","12.0","","60","","0.0","","34","","15","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 16:00","2021","07","17","16:00","21.2","","13.5","","61","","0.0","","36","","13","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 17:00","2021","07","17","17:00","20.5","","13.2","","63","","0.0","","36","","18","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 18:00","2021","07","17","18:00","19.7","","13.1","","66","","0.0","","2","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 19:00","2021","07","17","19:00","18.5","","12.8","","69","","0.0","","2","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 20:00","2021","07","17","20:00","16.1","","12.4","","79","","0.0","","1","","14","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 21:00","2021","07","17","21:00","15.6","","12.7","","83","","0.0","","32","","4","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 22:00","2021","07","17","22:00","16.2","","13.0","","81","","0.0","","1","","12","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-17 23:00","2021","07","17","23:00","15.5","","12.7","","83","","0.0","","34","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 00:00","2021","07","18","00:00","14.9","","12.3","","85","","0.0","","33","","18","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 01:00","2021","07","18","01:00","14.7","","12.0","","84","","0.0","","34","","13","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 02:00","2021","07","18","02:00","14.4","","12.0","","85","","0.0","","34","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 03:00","2021","07","18","03:00","14.2","","12.1","","87","","0.0","","35","","7","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 04:00","2021","07","18","04:00","13.2","","12.1","","93","","0.0","","3","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 05:00","2021","07","18","05:00","12.5","","11.8","","95","","0.0","","4","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 06:00","2021","07","18","06:00","12.2","","11.5","","96","","0.0","","7","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 07:00","2021","07","18","07:00","11.9","","11.3","","96","","0.0","","7","","12","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 08:00","2021","07","18","08:00","12.4","","11.7","","96","","0.0","","9","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 09:00","2021","07","18","09:00","13.7","","12.4","","92","","0.0","","6","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 10:00","2021","07","18","10:00","15.4","","12.4","","82","","0.0","","7","","7","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 11:00","2021","07","18","11:00","17.3","","12.8","","75","","0.0","","6","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 12:00","2021","07","18","12:00","19.8","","13.3","","66","","0.0","","10","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 13:00","2021","07","18","13:00","19.4","","13.0","","66","","0.0","","9","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 14:00","2021","07","18","14:00","20.0","","13.8","","68","","0.0","","6","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 15:00","2021","07","18","15:00","19.4","","13.8","","70","","0.0","","4","","15","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 16:00","2021","07","18","16:00","20.3","","14.0","","67","","0.0","","5","","18","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 17:00","2021","07","18","17:00","19.4","","13.7","","69","","0.0","","4","","20","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 18:00","2021","07","18","18:00","19.3","","13.7","","70","","0.0","","4","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 19:00","2021","07","18","19:00","16.9","","12.7","","76","","0.0","","4","","17","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 20:00","2021","07","18","20:00","14.9","","12.1","","84","","0.0","","3","","14","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 21:00","2021","07","18","21:00","13.5","","11.8","","89","","0.0","","2","","13","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 22:00","2021","07","18","22:00","12.8","","11.6","","92","","0.0","","1","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-18 23:00","2021","07","18","23:00","14.1","","12.5","","90","","0.0","","3","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 00:00","2021","07","19","00:00","14.4","","12.6","","89","","0.0","","4","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 01:00","2021","07","19","01:00","14.2","","12.5","","90","","0.0","","5","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 02:00","2021","07","19","02:00","14.3","","12.4","","88","","0.0","","6","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 03:00","2021","07","19","03:00","14.2","","12.2","","88","","0.0","","7","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 04:00","2021","07","19","04:00","13.5","","12.0","","90","","0.0","","5","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 05:00","2021","07","19","05:00","12.0","","11.0","","94","","0.0","","35","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 06:00","2021","07","19","06:00","13.8","","12.2","","90","","0.0","","2","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 07:00","2021","07","19","07:00","13.9","","12.1","","89","","0.0","","3","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 08:00","2021","07","19","08:00","14.6","","12.2","","86","","0.0","","2","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 09:00","2021","07","19","09:00","16.4","","12.9","","80","","0.0","","6","","7","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 10:00","2021","07","19","10:00","18.8","","14.0","","74","","0.0","","4","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 11:00","2021","07","19","11:00","20.8","","14.4","","67","","0.0","","8","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 12:00","2021","07","19","12:00","22.4","","15.1","","63","","0.0","","8","","13","","","","","","26","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 13:00","2021","07","19","13:00","23.4","","15.1","","60","","0.0","","12","","12","","","","","","27","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 14:00","2021","07","19","14:00","23.9","","14.8","","57","","0.0","","11","","13","","","","","","28","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 15:00","2021","07","19","15:00","25.3","","15.4","","54","","0.0","","10","","15","","","","","","30","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 16:00","2021","07","19","16:00","25.2","","15.2","","54","","0.0","","10","","18","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 17:00","2021","07","19","17:00","24.9","","15.8","","57","","0.0","","11","","19","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 18:00","2021","07","19","18:00","23.6","","15.7","","61","","0.0","","11","","21","","","","","","28","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 19:00","2021","07","19","19:00","21.3","","15.7","","70","","0.0","","12","","13","","","","","","26","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 20:00","2021","07","19","20:00","19.2","","15.8","","81","","0.0","","8","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 21:00","2021","07","19","21:00","16.2","","14.3","","88","","0.0","","11","","4","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 22:00","2021","07","19","22:00","14.4","","12.6","","89","","0.0","","7","","3","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-19 23:00","2021","07","19","23:00","13.2","","12.3","","94","","0.0","","25","","2","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 00:00","2021","07","20","00:00","13.9","","12.9","","94","","0.0","","5","","3","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 01:00","2021","07","20","01:00","13.6","","12.6","","94","","0.0","","10","","4","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 02:00","2021","07","20","02:00","14.9","","14.0","","94","","0.0","","7","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 03:00","2021","07","20","03:00","14.8","","14.2","","96","","0.0","","7","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 04:00","2021","07","20","04:00","14.9","","14.4","","97","","0.0","","9","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 05:00","2021","07","20","05:00","15.3","","15.0","","98","","0.0","","10","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 06:00","2021","07","20","06:00","15.6","","15.3","","98","","0.0","","11","","13","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 07:00","2021","07","20","07:00","15.8","","15.4","","98","","0.0","","12","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 08:00","2021","07","20","08:00","16.0","","15.6","","97","","0.0","","11","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 09:00","2021","07","20","09:00","15.9","","15.5","","97","","0.4","","11","","12","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 10:00","2021","07","20","10:00","16.4","","15.6","","95","","0.0","","11","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 11:00","2021","07","20","11:00","16.3","","15.7","","96","","0.0","","8","","7","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 12:00","2021","07","20","12:00","17.2","","16.0","","93","","0.0","","13","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 13:00","2021","07","20","13:00","18.1","","16.1","","88","","0.0","","12","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 14:00","2021","07","20","14:00","18.7","","15.7","","83","","0.0","","9","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 15:00","2021","07","20","15:00","19.0","","16.0","","83","","0.0","","13","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 16:00","2021","07","20","16:00","19.3","","16.0","","81","","0.0","","11","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 17:00","2021","07","20","17:00","19.7","","16.3","","81","","0.0","","7","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 18:00","2021","07","20","18:00","19.0","","15.9","","82","","0.0","","5","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 19:00","2021","07","20","19:00","18.7","","15.8","","83","","0.0","","6","","10","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 20:00","2021","07","20","20:00","17.3","","15.5","","89","","0.0","","3","","16","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 21:00","2021","07","20","21:00","16.4","","15.6","","95","","0.0","","3","","14","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 22:00","2021","07","20","22:00","16.3","","15.3","","94","","0.0","","2","","7","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-20 23:00","2021","07","20","23:00","16.1","","15.0","","94","","0.0","","5","","12","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 00:00","2021","07","21","00:00","15.9","","14.7","","93","","0.0","","1","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 01:00","2021","07","21","01:00","15.6","","14.6","","94","","0.0","","35","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 02:00","2021","07","21","02:00","15.3","","14.6","","96","","0.0","","35","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 03:00","2021","07","21","03:00","15.0","","14.5","","97","","0.0","","36","","7","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 04:00","2021","07","21","04:00","15.0","","14.5","","97","","0.0","","1","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 05:00","2021","07","21","05:00","14.9","","14.5","","98","","0.0","","4","","2","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 06:00","2021","07","21","06:00","15.3","","14.6","","96","","0.0","","28","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 07:00","2021","07","21","07:00","15.9","","14.6","","92","","0.0","","33","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 08:00","2021","07","21","08:00","16.5","","14.6","","88","","0.0","","10","","2","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 09:00","2021","07","21","09:00","17.7","","14.7","","83","","0.0","","7","","4","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 10:00","2021","07","21","10:00","18.6","","14.2","","76","","0.0","","0","","1","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 11:00","2021","07","21","11:00","19.9","","14.2","","70","","0.0","","14","","5","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 12:00","2021","07","21","12:00","20.6","","14.5","","68","","0.0","","17","","4","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 13:00","2021","07","21","13:00","21.4","","14.2","","63","","0.0","","16","","12","","","","","","25","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 14:00","2021","07","21","14:00","22.3","","14.8","","63","","0.0","","15","","15","","","","","","26","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 15:00","2021","07","21","15:00","24.0","","14.2","","54","","0.0","","16","","18","","","","","","27","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 16:00","2021","07","21","16:00","26.7","","14.0","","46","","0.0","","13","","22","","","","","","30","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 17:00","2021","07","21","17:00","28.6","","7.0","","26","","0.0","","17","","29","","","","","","29","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 18:00","2021","07","21","18:00","27.9","","7.1","","27","","0.0","","18","","19","","","","","","28","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 19:00","2021","07","21","19:00","26.6","","8.3","","31","","0.0","","17","","20","","","","","","27","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 20:00","2021","07","21","20:00","23.9","","8.8","","38","","0.0","","18","","17","","","","","","25","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 21:00","2021","07","21","21:00","21.5","","8.7","","44","","0.0","","18","","19","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 22:00","2021","07","21","22:00","19.4","","9.3","","52","","0.0","","24","","23","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-21 23:00","2021","07","21","23:00","13.4","","9.5","","78","","0.0","","24","","8","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 00:00","2021","07","22","00:00","10.6","","9.4","","92","","0.0","","25","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 01:00","2021","07","22","01:00","8.8","","7.8","","93","","0.0","","27","","6","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 02:00","2021","07","22","02:00","8.1","","7.2","","94","","0.0","","27","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 03:00","2021","07","22","03:00","9.5","","8.0","","91","","0.0","","1","","5","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 04:00","2021","07","22","04:00","9.7","","8.7","","93","","0.0","","35","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 05:00","2021","07","22","05:00","12.2","","11.3","","94","","0.0","","32","","11","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 06:00","2021","07","22","06:00","12.3","","11.2","","93","","0.0","","29","","9","","","","","","","","","","NA"
"-113.21","51.77","THREE HILLS","3026479","2021-07-22 07:00","2021","07","22","07:00","12.9","","11.0","","88","","0.0","","32","","8","","","","","","","","","","NA"
